%Reference (Lon,Lat): -164.3750557302111,54.52915370772697, Dimensions: 491,770, Extent: -164.96499666450117,-164.12175031191683,54.38552515474153,54.92376750745494
-164.802 54.525 -11.144837 34.421112 0.008985 0.000005984   360   368   144   156
-164.792 54.535 -11.132355 34.492413 0.009083 0.000016715   352   360   156   168
-164.793 54.527 -11.136285 34.467979 0.009655 0.000023669   360   364   156   162
-164.793 54.522 -11.137101 34.461418 0.009909 0.000025086   364   368   156   162
-164.786 54.522 -11.131705 34.490330 0.009950 0.000002716   364   368   162   168
-164.769 54.547 -11.113976 34.596550 0.008372 0.000003827   337   352   168   192
-164.777 54.537 -11.123970 34.538509 0.008209 0.000057586   352   356   168   174
-164.772 54.536 -11.118567 34.567394 0.007237 0.000020149   352   356   174   180
-164.772 54.533 -11.119274 34.561218 0.008297 0.000070549   356   360   174   180
-164.765 54.536 -11.112988 34.597179 0.008900 0.000040070   352   356   180   186
-164.765 54.533 -11.113868 34.590160 0.008417 0.000056837   356   360   180   186
-164.759 54.536 -11.107924 34.624256 0.010211 0.000016450   352   356   186   192
-164.759 54.533 -11.108769 34.617470 0.010172 0.000038557   356   360   186   192
-164.756 54.527 -11.112489 34.594269 0.009760 0.000294331   360   368   180   192
-164.920 54.517 -11.261717 33.794266 0.004175 0.000008140   368   398     0    48
-164.907 54.516 -11.232545 33.953484 0.005116 0.000006174   368   375    48    60
-164.910 54.512 -11.236259 33.931019 0.004011 0.000046961   375   379    48    54
-164.904 54.512 -11.231017 33.958481 0.004404 0.000041463   375   379    54    60
-164.905 54.505 -11.231818 33.952068 0.004725 0.000033443   379   383    54    60
-164.894 54.516 -11.221657 34.010689 0.005040 0.000005310   368   375    60    72
-164.893 54.509 -11.223152 33.998646 0.003902 0.000017492   375   383    60    72
-164.904 54.503 -11.235570 33.929214 0.003681 0.000046167   383   390    48    60
-164.897 54.503 -11.226957 33.975521 0.004363 0.000068071   383   386    60    66
-164.897 54.500 -11.227711 33.969421 0.004069 0.000064128   386   390    60    66
-164.890 54.503 -11.221569 34.003796 0.005399 0.000037180   383   386    66    72
-164.890 54.499 -11.222312 33.997658 0.006104 0.000486203   386   390    66    72
-164.893 54.491 -11.226208 33.973827 0.004184 0.000020112   390   398    60    72
-164.881 54.517 -11.211009 34.066628 0.005138 0.000008787   368   375    72    84
-164.879 54.509 -11.212438 34.054852 0.004705 0.000013624   375   383    72    84
-164.869 54.517 -11.200219 34.123322 0.005682 0.000015356   368   375    84    96
-164.867 54.509 -11.201715 34.111111 0.005801 0.000008483   375   383    84    96
-164.881 54.501 -11.213964 34.042355 0.005099 0.000013723   383   390    72    84
-164.881 54.492 -11.215501 34.029751 0.005765 0.000015001   390   398    72    84
-164.867 54.501 -11.203157 34.098953 0.005732 0.000012963   383   390    84    96
-164.867 54.491 -11.204711 34.086117 0.004868 0.000007251   390   398    84    96
-164.907 54.483 -11.238492 33.905426 0.003137 0.000008433   398   405    48    60
-164.904 54.478 -11.240024 33.893097 0.003268 0.000018750   405   413    48    60
-164.894 54.484 -11.227681 33.961773 0.002914 0.000007801   398   405    60    72
-164.894 54.477 -11.229156 33.949646 0.003036 0.000025041   405   413    60    72
-164.884 54.485 -11.219387 34.006149 0.004167 0.000024812   398   401    72    78
-164.884 54.482 -11.220085 34.000530 0.002692 0.000026413   401   405    72    78
-164.877 54.487 -11.213826 34.035164 0.003692 0.000026410   398   401    78    84
-164.876 54.482 -11.214516 34.029507 0.002939 0.000011589   401   405    78    84
-164.878 54.476 -11.218495 34.005138 0.003178 0.000008650   405   413    72    84
-164.867 54.483 -11.206217 34.073658 0.004083 0.000006438   398   405    84    96
-164.867 54.476 -11.207733 34.061165 0.003713 0.000005020   405   413    84    96
-164.875 54.467 -11.220019 33.992672 0.003990 0.000022819   413   421    72    84
-164.875 54.457 -11.221583 33.980145 0.003717 0.000021836   421   429    72    84
-164.867 54.467 -11.209376 34.047966 0.004092 0.000003052   413   421    84    96
-164.867 54.458 -11.210892 34.035641 0.003693 0.000003201   421   429    84    96
-164.866 54.449 -11.255534 33.784977 0.003578 0.000007177   429   491     0    96
-164.859 54.520 -11.191707 34.169197 0.005798 0.000034915   368   371    96   102
-164.858 54.514 -11.192426 34.163418 0.006110 0.000068234   371   375    96   102
-164.851 54.520 -11.186142 34.198475 0.007667 0.000068770   368   371   102   108
-164.851 54.515 -11.186852 34.192677 0.006501 0.000041691   371   375   102   108
-164.854 54.509 -11.190841 34.168148 0.007209 0.000008642   375   383    96   108
-164.841 54.516 -11.178687 34.236507 0.007720 0.000009730   368   375   108   120
-164.841 54.509 -11.180213 34.223915 0.008353 0.000012999   375   383   108   120
-164.854 54.502 -11.192341 34.155617 0.006099 0.000011644   383   390    96   108
-164.854 54.491 -11.193835 34.142921 0.005184 0.000010046   390   398    96   108
-164.844 54.502 -11.184114 34.199936 0.006619 0.000029713   383   386   108   114
-164.845 54.499 -11.184806 34.194122 0.005936 0.000045892   386   390   108   114
-164.838 54.502 -11.178543 34.229088 0.007826 0.000031727   383   386   114   120
-164.837 54.499 -11.179242 34.223248 0.007299 0.000019597   386   390   114   120
-164.841 54.492 -11.183246 34.198273 0.005979 0.000012014   390   398   108   120
-164.821 54.512 -11.163259 34.315811 0.008402 0.000001991   368   383   120   144
-164.821 54.495 -11.166240 34.290409 0.007606 0.000002938   383   398   120   144
-164.848 54.479 -11.190804 34.151478 0.004877 0.000001334   398   413    96   120
-164.854 54.467 -11.198514 34.104416 0.004347 0.000002083   413   421    96   108
-164.854 54.458 -11.200076 34.091797 0.003960 0.000004326   421   429    96   108
-164.841 54.467 -11.187818 34.159985 0.004855 0.000002098   413   421   108   120
-164.841 54.459 -11.189415 34.147133 0.004211 0.000006439   421   429   108   120
-164.821 54.479 -11.169273 34.264549 0.005888 0.000001064   398   413   120   144
-164.821 54.462 -11.172406 34.238495 0.006081 0.000003082   413   429   120   144
-164.802 54.517 -11.146327 34.408936 0.009798 0.000006609   368   375   144   156
-164.802 54.509 -11.147907 34.395920 0.009503 0.000007801   375   383   144   156
-164.792 54.518 -11.137717 34.456188 0.010492 0.000056050   368   371   156   162
-164.792 54.515 -11.138354 34.450840 0.010622 0.000018319   371   375   156   162
-164.785 54.518 -11.132426 34.484505 0.011691 0.000086778   368   371   162   168
-164.785 54.513 -11.133121 34.478863 0.011047 0.000057134   371   375   162   168
-164.793 54.511 -11.139237 34.443661 0.010813 0.000035564   375   379   156   162
-164.792 54.506 -11.140042 34.436768 0.010109 0.000050122   379   383   156   162
-164.786 54.510 -11.133984 34.471874 0.012215 0.000078598   375   379   162   168
-164.785 54.506 -11.134815 34.464787 0.010609 0.000035346   379   383   162   168
-164.795 54.495 -11.144773 34.405350 0.008131 0.000001677   383   398   144   168
-164.772 54.517 -11.124797 34.524281 0.011213 0.000130472   368   375   168   180
-164.779 54.506 -11.129422 34.493710 0.010553 0.000061823   379   383   168   174
-164.772 54.509 -11.123174 34.529827 0.013501 0.000157713   375   379   174   180
-164.773 54.506 -11.125010 34.518036 0.010479 0.000255537   379   381   174   177
-164.774 54.505 -11.125407 34.514568 0.009696 0.000042004   381   383   174   177
-164.770 54.507 -11.122304 34.532497 0.011060 0.000166957   379   381   177   180
-164.768 54.507 -11.119954 34.545155 0.011376 0.000217307   379   381   180   183
-164.762 54.507 -11.116918 34.561424 0.011111 0.000098328   379   381   183   186
-164.763 54.505 -11.117325 34.557941 0.011429 0.000042881   381   383   183   186
-164.758 54.510 -11.112512 34.587078 0.011717 0.000082055   375   379   186   192
-164.761 54.507 -11.113400 34.579567 0.011073 0.000040390   379   383   186   192
-164.779 54.502 -11.130140 34.487545 0.009526 0.000026199   383   386   168   174
-164.779 54.499 -11.130845 34.481579 0.009699 0.000013901   386   390   168   174
-164.771 54.502 -11.124569 34.517361 0.010999 0.000046569   383   386   174   180
-164.772 54.499 -11.125275 34.511383 0.010393 0.000019725   386   390   174   180
-164.775 54.492 -11.129283 34.486069 0.009426 0.000004895   390   398   168   180
-164.767 54.503 -11.119346 34.545364 0.011501 0.000022331   383   386   180   186
-164.768 54.499 -11.120046 34.539379 0.010986 0.000031473   386   390   180   186
-164.765 54.494 -11.120869 34.532421 0.010299 0.000010163   390   394   180   186
-164.765 54.490 -11.121680 34.525463 0.009955 0.000009131   394   398   180   186
