%Reference (Lon,Lat): -177.98655955354522,51.79659453453107, Dimensions: 142,261, Extent: -178.2314836567325,-177.96137531535356,51.77507016718151,51.92240198975183
-178.172 51.914 189.377151 42.564068 0.159532 0.000935017     8    10    56    60
-178.172 51.912 189.377609 42.563087 0.182899 0.002535275    10    12    56    60
-178.167 51.914 189.380325 42.549648 0.151519 0.000482364     8    10    60    65
-178.167 51.912 189.380768 42.548733 0.172893 0.002707260    10    12    60    65
-178.172 51.910 189.377884 42.562782 0.177492 0.001137695    12    14    56    60
-178.173 51.908 189.377396 42.565697 0.203328 0.000083905    14    15    56    58
-178.173 51.907 189.377777 42.564869 0.214949 0.003095449    15    17    56    58
-178.171 51.908 189.378754 42.559589 0.217575 0.000002824    14    15    58    60
-178.171 51.907 189.379135 42.558777 0.209067 0.007544468    15    17    58    60
-178.167 51.910 189.381165 42.547966 0.173722 0.001860612    12    14    60    65
-178.169 51.908 189.380127 42.553471 0.204872 0.001158595    14    15    60    62
-178.169 51.907 189.380508 42.552689 0.180882 0.003594182    15    17    60    62
-178.166 51.908 189.382385 42.543285 0.202834 0.008035475    14    15    62    65
-178.166 51.907 189.382767 42.542538 0.186134 0.003683278    15    17    62    65
-178.197 51.905 189.359146 42.649010 0.183141 0.001054931    17    19    32    36
-178.197 51.903 189.359619 42.647648 0.205575 0.001376650    19    21    32    36
-178.193 51.905 189.362762 42.632828 0.196015 0.001420974    17    19    36    40
-178.193 51.903 189.363235 42.631531 0.217305 0.003244305    19    21    36    40
-178.197 51.900 189.360001 42.646145 0.222025 0.002074504    21    23    32    36
-178.198 51.898 189.359497 42.648422 0.218120 0.002510086    23    24    32    34
-178.198 51.897 189.359802 42.647026 0.234855 0.004854094    24    26    32    34
-178.196 51.898 189.361298 42.640388 0.239954 0.004011251    23    24    34    36
-178.196 51.897 189.361603 42.638996 0.237853 0.003165598    24    26    34    36
-178.193 51.900 189.363617 42.630062 0.239255 0.004089467    21    23    36    40
-178.194 51.898 189.363098 42.632351 0.264226 0.003193371    23    24    36    38
-178.194 51.897 189.363403 42.630966 0.260568 0.008025595    24    26    36    38
-178.192 51.898 189.364929 42.624313 0.291492 0.001764752    23    24    38    40
-178.192 51.897 189.364777 42.624943 0.275420 0.001885793    24    26    38    40
-178.189 51.905 189.365723 42.619678 0.206672 0.001473831    17    19    40    44
-178.189 51.903 189.365952 42.619446 0.245695 0.003517956    19    21    40    44
-178.185 51.905 189.369110 42.604504 0.215432 0.002884660    17    19    44    48
-178.185 51.903 189.369568 42.603333 0.281117 0.002579696    19    21    44    48
-178.189 51.900 189.366394 42.617744 0.249339 0.003600217    21    23    40    44
-178.190 51.898 189.365814 42.620300 0.293047 0.000992522    23    24    40    42
-178.190 51.897 189.366135 42.618919 0.265362 0.004708751    24    26    40    42
-178.188 51.898 189.367645 42.612267 0.290371 0.012553722    23    24    42    44
-178.188 51.897 189.367950 42.610893 0.279221 0.009529801    24    26    42    44
-178.185 51.900 189.370041 42.601578 0.281703 0.002579934    21    23    44    48
-178.186 51.898 189.369446 42.604233 0.289565 0.000882044    23    24    44    46
-178.186 51.897 189.369751 42.602863 0.297535 0.004948470    24    26    44    46
-178.184 51.898 189.371246 42.596195 0.241836 0.005423367    23    24    46    48
-178.184 51.897 189.371567 42.594833 0.271663 0.008081065    24    26    46    48
-178.197 51.895 189.361176 42.640923 0.226567 0.003068245    26    28    32    36
-178.197 51.893 189.361557 42.639179 0.226893 0.002537101    28    30    32    36
-178.193 51.895 189.364563 42.625877 0.249051 0.004291588    26    28    36    40
-178.193 51.893 189.364853 42.624565 0.245738 0.004313471    28    30    36    40
-178.197 51.891 189.362030 42.637089 0.208274 0.003686391    30    32    32    36
-178.198 51.889 189.361511 42.639347 0.222563 0.002952280    32    33    32    34
-178.198 51.888 189.361816 42.637951 0.182525 0.005716405    33    35    32    34
-178.196 51.889 189.363312 42.631348 0.232685 0.007462200    32    33    34    36
-178.196 51.888 189.363647 42.629959 0.229722 0.004730646    33    35    34    36
-178.193 51.891 189.365189 42.623077 0.250732 0.003344991    30    32    36    40
-178.194 51.889 189.365143 42.623344 0.255027 0.010052558    32    33    36    38
-178.194 51.888 189.365204 42.622955 0.255990 0.001500346    33    35    36    38
-178.192 51.889 189.366028 42.619347 0.234443 0.000245716    32    33    38    40
-178.192 51.888 189.366333 42.617962 0.242945 0.005638689    33    35    38    40
-178.189 51.895 189.367508 42.612846 0.266283 0.002961704    26    28    40    44
-178.189 51.893 189.367981 42.610779 0.283833 0.002943518    28    30    40    44
-178.185 51.895 189.371124 42.596802 0.307836 0.002317623    26    28    44    48
-178.185 51.893 189.371368 42.595757 0.289177 0.002318306    28    30    44    48
-178.189 51.891 189.368362 42.609062 0.267669 0.003100258    30    32    40    44
-178.190 51.889 189.367859 42.611343 0.272127 0.016623277    32    33    40    42
-178.190 51.888 189.368164 42.609970 0.255956 0.008575202    33    35    40    42
-178.188 51.889 189.369659 42.603348 0.316285 0.003007941    32    33    42    44
